"table.id"	"id"	"study"	"sample"	"region"	"marker"	"n_c"	"m_c"	"sd_c"	"n_t"	"m_t"	"sd_t"	"notes"	"yi"	"vi"	"ci_low"	"ci_high"	"n_samples_c"	"n_samples_t"	"weights"
"table27"	"185"	"ohyama1999"	"Brain"	"Frontal cortex"	"GABA A receptor"	5	4.59	0.75	5	4.21	1.65	"N/A"	-0.267655365503188	0.405703321623284	-1.51605137776639	0.980740646760017	5	5	9.85183827417855
"table27"	"193"	"soricelli1996"	"Brain"	"Frontal cortex"	"GABA A receptor"	5	70.3	11.9	6	58	15.2	"N/A"	-0.980052214345727	0.060325864068665	-1.46144532048931	-0.498659108202143	10	12	57.5957828637538
"table27"	"53"	"shimohama1988"	"Brain"	"Frontal cortex"	"GABA A receptor"	7	1300	285.74	7	903	82.01	"YES"	-1.76764313134366	0.437856179609573	-3.06456505781288	-0.470721204874443	7	7	9.14603138487032
"table27"	"210"	"cross1984"	"Brain"	"Frontal cortex"	"GABA A receptor"	14	214	41.15	12	186	41.56	"YES"	-0.655908609696726	0.164425987742318	-1.45066370465622	0.138846485262765	14	12	23.4063474771973
"table28"	"185"	"ohyama1999"	"Brain"	"Visual cortex"	"GABA A receptor"	5	5.36	0.57	5	5.05	1.67	"N/A"	-0.224272684147889	0.404004319454937	-1.47005194090596	1.02150657261018	5	5	3.12817979823415
"table28"	"166"	"carlson1993"	"Brain"	"Visual cortex"	"GABA A receptor"	8	0.1825	0.004242640687119	8	0.23	0.048083261120685	"YES"	-0.409236813556977	0.0130460865490709	-0.633102854415047	-0.185370772698906	152	152	96.8718202017658
"table3"	"15"	"liu2014"	"Brain"	"Cerebellum"	"GABA"	12	347.5	50.92	12	299.5	50.92	"YES"	-0.91008703106737	0.187108049865882	-1.75788881720619	-0.0622852449285533	12	12	71.9202920959257
"table3"	"83"	"seidl2001"	"Brain"	"Cerebellum"	"GABA"	5	1.8	0.5	8	1.1	0.3	"N/A"	-1.69108236433583	0.479238090575033	-3.0479071099283	-0.334257618743363	5	8	28.0797079040743
"table31"	"185"	"ohyama1999"	"Brain"	"Parietal cortex"	"GABA A receptor"	5	4.6	0.53	5	3.73	1.58	"N/A"	-0.666450502390504	0.435359959170726	-1.95967026535943	0.626769260578427	5	5	37.4715106617841
"table31"	"193"	"soricelli1996"	"Brain"	"Parietal cortex"	"GABA A receptor"	5	70.2	13.4	6	50.4	9	"N/A"	-1.72887450695303	0.152530623975398	-2.49434175700118	-0.963407256904886	10	12	62.5284893382159
"table33"	"213"	"cross1986"	"Brain"	"Temporal cortex"	"GABA A receptor"	13	258	46.87	13	244	72.11	"YES"	-0.721792877262801	0.012977521375259	-0.945069866578169	-0.498515887947432	26	26	44.621869217833
"table33"	"185"	"ohyama1999"	"Brain"	"Temporal cortex"	"GABA A receptor"	5	4.84	0.63	5	3.89	1.61	"N/A"	-0.70148871997222	0.439175751782556	-2.00036345046784	0.597386010523401	5	5	6.22222498997099
"table33"	"193"	"soricelli1996"	"Brain"	"Temporal cortex"	"GABA A receptor"	5	65.7	9.1	6	52.7	6	"N/A"	-1.64107450232992	0.139081463130184	-2.37201616439091	-0.910132840268922	10	12	15.7898158134289
"table33"	"53"	"shimohama1988"	"Brain"	"Temporal cortex"	"GABA A receptor"	6	1099	142.07	7	911	126.99	"YES"	-1.30418439481001	0.401259876785982	-2.54572508809	-0.0626437015300263	6	7	6.73807664597353
"table33"	"210"	"cross1984"	"Brain"	"Temporal cortex"	"GABA A receptor"	13	196	43.26	14	172	67.34	"YES"	-0.407812895698836	0.151926985277804	-1.171763979013	0.356138187615331	13	14	14.8147261703755
"table33"	"S11"	"owen1983"	"Brain"	"Temporal cortex"	"GABA A receptor"	12	204.53	26.74	10	179.98	26.62	"N/A"	-0.884946384235558	0.204776748280092	-1.77187447937835	0.00198171090723209	12	10	11.8132871624181
"table7"	"107"	"huang2016"	"Brain"	"Hippocampus"	"GABA"	15	0.102	0.024	17	0.107	0.029	"N/A"	0.181972052138721	0.126076142797117	-0.513956328391255	0.877900432668697	15	17	31.9031770016425
"table7"	"15"	"liu2014"	"Brain"	"Hippocampus"	"GABA"	12	367.15	64.43	12	330.4	62.7	"YES"	-0.558122033026163	0.174354478827487	-1.37652019444845	0.260276128396121	12	12	23.0692639867343
"table7"	"162"	"yew1999"	"Brain"	"Hippocampus"	"GABA"	7	21.2	16.48	6	21.26	7.74	"YES"	0.00421343801022486	0.309524767016212	-1.08621154633199	1.09463842235244	7	6	12.9948551067969
"table7"	"198"	"sasaki1986"	"Brain"	"Hippocampus"	"GABA"	10	20.54	5.38	8	18.59	6.52	"N/A"	-0.314414133872612	0.228465398649586	-1.25123878174747	0.622410514002246	10	8	17.6054208782396
"table7"	"112"	"tarbit1980"	"Brain"	"Hippocampus"	"GABA"	7	1.15	0.52	8	0.94	0.25	"YES"	-0.496420186901236	0.278793276040163	-1.53129838717154	0.538458013369064	7	8	14.4272830265868
"table70"	"99"	"nagga1999"	"Brain"	"Frontal cortex"	"GABA transporters"	23	1504	449.14	18	1524.26	771.52	"N/A"	0.0325189579268057	0.0990480088933133	-0.584318822559611	0.649356738413222	23	18	39.1919547302665
"table70"	"135"	"simpson1988"	"Brain"	"Frontal cortex"	"GABA transporters"	8	116	56.56	6	129	154.31	"YES"	0.112067488951551	0.292278198290063	-0.947543129586196	1.1716781074893	8	6	32.6413982910747
"table70"	"11"	"hardy1987"	"Brain"	"Frontal cortex"	"GABA transporters"	7	22.34	10.97	8	4.55	2.8	"YES"	-2.16540679808253	0.475943647324635	-3.5175598671426	-0.813253729022469	7	8	28.1666469786588
